sessions_id,user_id,traffic_medium,date,traffic_source,traffic_name
169819,8551,Organic Social,10/29/22,Facebook,
169836,1022,Organic Social,10/29/22,Facebook,
169847,8779,Organic Social,10/30/22,Facebook,
169856,6174,Organic Social,10/30/22,Facebook,
169858,4403,Organic Social,10/30/22,Facebook,
169859,7784,Organic Social,10/30/22,Facebook,
169872,8115,Organic Social,10/30/22,Facebook,
169901,8251,Organic Social,10/30/22,Facebook,
169907,5919,Organic Social,10/30/22,Facebook,
169908,8219,Organic Social,10/30/22,Facebook,
169931,4651,Organic Social,10/30/22,Facebook,
169942,8101,Organic Social,10/30/22,Facebook,
169943,5219,Organic Social,10/30/22,Facebook,
169962,5211,Organic Social,10/30/22,Facebook,
169963,2186,Organic Social,10/30/22,Facebook,
169968,6586,Organic Social,10/30/22,Facebook,
169983,6153,Organic Social,10/30/22,Facebook,
170013,7334,Organic Social,10/30/22,Facebook,
170017,67,Organic Social,10/30/22,Facebook,
170021,7540,Organic Social,10/30/22,Facebook,
170035,176,Organic Social,10/30/22,Facebook,
170038,8513,Organic Social,10/30/22,Facebook,
170046,90,Organic Social,10/30/22,Facebook,
170058,6114,Organic Social,10/30/22,Facebook,
170060,272,Organic Social,10/30/22,Facebook,
170070,8343,Organic Social,10/30/22,Facebook,
170078,5585,Organic Social,10/30/22,Facebook,
170080,8206,Organic Social,10/30/22,Facebook,
170088,8369,Organic Social,10/30/22,Facebook,
170103,7875,Organic Social,10/30/22,Facebook,
170111,8890,Organic Social,10/30/22,Facebook,
170118,1930,Organic Social,10/30/22,Facebook,
170123,2190,Organic Social,10/30/22,Facebook,
170128,7236,Organic Social,10/30/22,Facebook,
170132,3357,Organic Social,10/30/22,Facebook,
170137,4040,Organic Social,10/30/22,Facebook,
170144,8064,Organic Social,10/30/22,Facebook,
170156,8264,Organic Social,10/30/22,Facebook,
170161,7912,Organic Social,10/30/22,Facebook,
170162,438,Organic Social,10/30/22,Facebook,
170170,2929,Organic Social,10/30/22,Facebook,
170176,2251,Organic Social,10/30/22,Facebook,
170181,3518,Organic Social,10/30/22,Facebook,
170192,8167,Organic Social,10/30/22,Facebook,
170215,3569,Organic Social,10/30/22,Facebook,
170230,5846,Organic Social,10/30/22,Facebook,
170244,8736,Organic Social,10/30/22,Facebook,
170245,4652,Organic Social,10/30/22,Facebook,
170248,518,Organic Social,10/30/22,Facebook,
170253,1073,Organic Social,10/30/22,Facebook,
170257,3840,Organic Social,10/30/22,Facebook,
170259,8777,Organic Social,10/30/22,Facebook,
170267,4657,Organic Social,10/30/22,Facebook,
170282,4089,Organic Social,10/30/22,Facebook,
170288,7244,Organic Social,10/30/22,Facebook,
170290,7224,Organic Social,10/30/22,Facebook,
170293,3424,Organic Social,10/30/22,Facebook,
170298,802,Organic Social,10/30/22,Facebook,
170323,7502,Organic Social,10/30/22,Facebook,
170326,1490,Organic Social,10/30/22,Facebook,
170332,3911,Organic Social,10/30/22,Facebook,
170337,244,Organic Social,10/30/22,Facebook,
170346,637,Organic Social,10/30/22,Facebook,
170351,5315,Organic Social,10/30/22,Facebook,
170355,8097,Organic Social,10/30/22,Facebook,
170359,3191,Organic Social,10/30/22,Facebook,
170362,3544,Organic Social,10/30/22,Facebook,
170391,3345,Organic Social,10/30/22,Facebook,
170405,2237,Organic Social,10/30/22,Facebook,
170407,6096,Organic Social,10/30/22,Facebook,
170409,7769,Organic Social,10/30/22,Facebook,
170415,8094,Organic Social,10/30/22,Facebook,
170441,7130,Organic Social,10/31/22,Facebook,
170451,8238,Organic Social,10/31/22,Facebook,
170463,2632,Organic Social,10/31/22,Facebook,
170470,5940,Organic Social,10/31/22,Facebook,
170487,7598,Organic Social,10/31/22,Facebook,
170496,7882,Organic Social,10/31/22,Facebook,
170501,7482,Organic Social,10/31/22,Facebook,
170528,7428,Organic Social,10/31/22,Facebook,
170536,249,Organic Social,10/31/22,Facebook,
170537,8511,Organic Social,10/31/22,Facebook,
170543,395,Organic Social,10/31/22,Facebook,
170551,3076,Organic Social,10/31/22,Facebook,
170562,6741,Organic Social,10/31/22,Facebook,
170571,5432,Organic Social,10/31/22,Facebook,
170586,8058,Organic Social,10/31/22,Facebook,
170632,1264,Organic Social,10/31/22,Facebook,
170635,5956,Organic Social,10/31/22,Facebook,
170642,1173,Organic Social,11/01/22,Facebook,
170646,6769,Organic Social,11/01/22,Facebook,
170650,2164,Organic Social,11/01/22,Facebook,
170654,4519,Organic Social,11/01/22,Facebook,
170661,7001,Organic Social,11/01/22,Facebook,
170669,311,Organic Social,11/01/22,Facebook,
170676,3841,Organic Social,11/01/22,Facebook,
170691,1262,Organic Social,11/01/22,Facebook,
170701,1706,Organic Social,11/01/22,Facebook,
170702,6488,Organic Social,11/01/22,Facebook,
170709,6802,Organic Social,11/01/22,Facebook,
170713,3433,Organic Social,11/01/22,Facebook,
170723,686,Organic Social,11/01/22,Facebook,
170757,5987,Organic Social,11/01/22,Facebook,
170768,8619,Organic Social,11/01/22,Facebook,
170769,501,Organic Social,11/01/22,Facebook,
170792,1736,Organic Social,11/01/22,Facebook,
170798,6982,Organic Social,11/01/22,Facebook,
170812,3868,Organic Social,11/01/22,Facebook,
170817,3422,Organic Social,11/01/22,Facebook,
170828,7622,Organic Social,11/01/22,Facebook,
170833,4000,Organic Social,11/01/22,Facebook,
170859,6011,Organic Social,11/02/22,Facebook,
170861,8540,Organic Social,11/02/22,Facebook,
170863,6008,Organic Social,11/02/22,Facebook,
170874,50,Organic Social,11/02/22,Facebook,
170878,6410,Organic Social,11/02/22,Facebook,
170892,5686,Organic Social,11/02/22,Facebook,
170907,3992,Organic Social,11/02/22,Facebook,
170917,7718,Organic Social,11/02/22,Facebook,
170925,2204,Organic Social,11/02/22,Facebook,
170932,7668,Organic Social,11/02/22,Facebook,
170943,6244,Organic Social,11/02/22,Facebook,
170945,1283,Organic Social,11/02/22,Facebook,
170946,5405,Organic Social,11/02/22,Facebook,
170948,8313,Organic Social,11/02/22,Facebook,
170959,8774,Organic Social,11/02/22,Facebook,
170982,4150,Organic Social,11/02/22,Facebook,
170999,8728,Organic Social,11/02/22,Facebook,
171000,8547,Organic Social,11/02/22,Facebook,
171004,3304,Organic Social,11/02/22,Facebook,
171005,1815,Organic Social,11/02/22,Facebook,
171028,5417,Organic Social,11/02/22,Facebook,
171032,8348,Organic Social,11/02/22,Facebook,
171035,6678,Organic Social,11/02/22,Facebook,
171048,6413,Organic Social,11/02/22,Facebook,
171050,5928,Organic Social,11/03/22,Facebook,
171051,1300,Organic Social,11/03/22,Facebook,
171053,6182,Organic Social,11/03/22,Facebook,
171062,7917,Organic Social,11/03/22,Facebook,
171069,8504,Organic Social,11/03/22,Facebook,
171091,7421,Organic Social,11/03/22,Facebook,
171094,2511,Organic Social,11/03/22,Facebook,
171095,8937,Organic Social,11/03/22,Facebook,
171096,8892,Organic Social,11/03/22,Facebook,
171097,6605,Organic Social,11/03/22,Facebook,
171099,4550,Organic Social,11/03/22,Facebook,
171113,1468,Organic Social,11/03/22,Facebook,
171150,4446,Organic Social,11/03/22,Facebook,
171153,6194,Organic Social,11/03/22,Facebook,
171166,283,Organic Social,11/03/22,Facebook,
171170,6262,Organic Social,11/03/22,Facebook,
171177,1606,Organic Social,11/03/22,Facebook,
171195,7516,Organic Social,11/03/22,Facebook,
171207,716,Organic Social,11/03/22,Facebook,
171210,5994,Organic Social,11/03/22,Facebook,
171221,7367,Organic Social,11/03/22,Facebook,
171226,2095,Organic Social,11/03/22,Facebook,
171233,8085,Organic Social,11/03/22,Facebook,
171236,8254,Organic Social,11/03/22,Facebook,
171240,1245,Organic Social,11/03/22,Facebook,
171243,7901,Organic Social,11/03/22,Facebook,
171253,3234,Organic Social,11/03/22,Facebook,
171258,2133,Organic Social,11/03/22,Facebook,
171267,8451,Organic Social,11/03/22,Facebook,
171275,4215,Organic Social,11/03/22,Facebook,
171295,2592,Organic Social,11/03/22,Facebook,
171302,5242,Organic Social,11/03/22,Facebook,
171320,5950,Organic Social,11/04/22,Facebook,
171326,4060,Organic Social,11/04/22,Facebook,
171334,2009,Organic Social,11/04/22,Facebook,
171368,6025,Organic Social,11/04/22,Facebook,
171386,1630,Organic Social,11/04/22,Facebook,
171398,6802,Organic Social,11/04/22,Facebook,
171400,8946,Organic Social,11/04/22,Facebook,
171409,2904,Organic Social,11/04/22,Facebook,
171412,8052,Organic Social,11/04/22,Facebook,
171417,190,Organic Social,11/04/22,Facebook,
171431,6031,Organic Social,11/04/22,Facebook,
171438,3416,Organic Social,11/04/22,Facebook,
171444,1238,Organic Social,11/04/22,Facebook,
171450,8945,Organic Social,11/04/22,Facebook,
171465,7724,Organic Social,11/04/22,Facebook,
171469,2444,Organic Social,11/04/22,Facebook,
171472,4715,Organic Social,11/04/22,Facebook,
171475,6676,Organic Social,11/04/22,Facebook,
171485,7228,Organic Social,11/04/22,Facebook,
171489,426,Organic Social,11/04/22,Facebook,
171513,3395,Organic Social,11/04/22,Facebook,
171532,1791,Organic Social,11/04/22,Facebook,
171534,60,Organic Social,11/04/22,Facebook,
171548,8950,Organic Social,11/04/22,Facebook,
171550,4974,Organic Social,11/04/22,Facebook,
171556,8425,Organic Social,11/04/22,Facebook,
171561,8217,Organic Social,11/04/22,Facebook,
171562,821,Organic Social,11/04/22,Facebook,
171565,8951,Organic Social,11/04/22,Facebook,
171567,8538,Organic Social,11/04/22,Facebook,
171570,4949,Organic Social,11/04/22,Facebook,
171571,7512,Organic Social,11/04/22,Facebook,
171574,575,Organic Social,11/04/22,Facebook,
171581,7784,Organic Social,11/04/22,Facebook,
171584,5314,Organic Social,11/04/22,Facebook,
171590,810,Organic Social,11/04/22,Facebook,
171596,1218,Organic Social,11/04/22,Facebook,
171601,5726,Organic Social,11/04/22,Facebook,
171613,1805,Organic Social,11/05/22,Facebook,
171637,7306,Organic Social,11/05/22,Facebook,
171656,5893,Organic Social,11/05/22,Facebook,
171657,3407,Organic Social,11/05/22,Facebook,
171684,7900,Organic Social,11/05/22,Facebook,
171696,1807,Organic Social,11/05/22,Facebook,
171699,2898,Organic Social,11/05/22,Facebook,
171701,1898,Organic Social,11/05/22,Facebook,
171707,4987,Organic Social,11/05/22,Facebook,
171720,1796,Organic Social,11/05/22,Facebook,
171733,7544,Organic Social,11/05/22,Facebook,
171735,8583,Organic Social,11/05/22,Facebook,
171752,3297,Organic Social,11/05/22,Facebook,
171755,3697,Organic Social,11/05/22,Facebook,
171773,2169,Organic Social,11/05/22,Facebook,
171795,6607,Organic Social,11/05/22,Facebook,
171803,5544,Organic Social,11/05/22,Facebook,
171804,7871,Organic Social,11/05/22,Facebook,
171813,4219,Organic Social,11/05/22,Facebook,
171832,502,Organic Social,11/05/22,Facebook,
171846,6858,Organic Social,11/05/22,Facebook,
171850,34,Organic Social,11/05/22,Facebook,
171851,3472,Organic Social,11/05/22,Facebook,
171866,2873,Organic Social,11/05/22,Facebook,
171869,7678,Organic Social,11/05/22,Facebook,
171883,6837,Organic Social,11/05/22,Facebook,
171886,8407,Organic Social,11/05/22,Facebook,
171889,3276,Organic Social,11/05/22,Facebook,
171891,6370,Organic Social,11/05/22,Facebook,
171909,6380,Organic Social,11/05/22,Facebook,
171912,7384,Organic Social,11/05/22,Facebook,
171919,3229,Organic Social,11/05/22,Facebook,
171922,1537,Organic Social,11/05/22,Facebook,
171947,2224,Organic Social,11/05/22,Facebook,
171962,6973,Organic Social,11/05/22,Facebook,
171981,8113,Organic Social,11/05/22,Facebook,
171989,6576,Organic Social,11/05/22,Facebook,
171998,5996,Organic Social,11/05/22,Facebook,
172001,4936,Organic Social,11/05/22,Facebook,
172002,2704,Organic Social,11/05/22,Facebook,
172005,597,Organic Social,11/05/22,Facebook,
172013,3311,Organic Social,11/05/22,Facebook,
172017,2157,Organic Social,11/05/22,Facebook,
172020,3829,Organic Social,11/05/22,Facebook,
172024,8465,Organic Social,11/05/22,Facebook,
172025,8632,Organic Social,11/05/22,Facebook,
172046,6253,Organic Social,11/05/22,Facebook,
172051,8283,Organic Social,11/05/22,Facebook,
172059,2965,Organic Social,11/05/22,Facebook,
172060,180,Organic Social,11/05/22,Facebook,
172062,237,Organic Social,11/05/22,Facebook,
172081,3484,Organic Social,11/05/22,Facebook,
172082,1098,Organic Social,11/05/22,Facebook,
172084,7521,Organic Social,11/05/22,Facebook,
172117,3704,Organic Social,11/05/22,Facebook,
172130,4940,Organic Social,11/06/22,Facebook,
172146,6005,Organic Social,11/06/22,Facebook,
172150,8435,Organic Social,11/06/22,Facebook,
172151,519,Organic Social,11/06/22,Facebook,
172152,3311,Organic Social,11/06/22,Facebook,
172173,8963,Organic Social,11/06/22,Facebook,
172186,8818,Organic Social,11/06/22,Facebook,
172197,8920,Organic Social,11/06/22,Facebook,
172207,8009,Organic Social,11/06/22,Facebook,
172211,4261,Organic Social,11/06/22,Facebook,
172212,8964,Organic Social,11/06/22,Facebook,
172230,1102,Organic Social,11/06/22,Facebook,
172249,418,Organic Social,11/06/22,Facebook,
172263,5628,Organic Social,11/06/22,Facebook,
172269,8721,Organic Social,11/06/22,Facebook,
172281,8020,Organic Social,11/06/22,Facebook,
172288,7559,Organic Social,11/06/22,Facebook,
172295,5544,Organic Social,11/06/22,Facebook,
172320,255,Organic Social,11/06/22,Facebook,
172341,6740,Organic Social,11/06/22,Facebook,
172353,7248,Organic Social,11/06/22,Facebook,
172357,3982,Organic Social,11/06/22,Facebook,
172361,4784,Organic Social,11/06/22,Facebook,
172370,299,Organic Social,11/06/22,Facebook,
172385,8008,Organic Social,11/06/22,Facebook,
172412,7593,Organic Social,11/06/22,Facebook,
172418,5711,Organic Social,11/06/22,Facebook,
172419,7482,Organic Social,11/06/22,Facebook,
172423,5297,Organic Social,11/06/22,Facebook,
172435,8592,Organic Social,11/06/22,Facebook,
172437,3569,Organic Social,11/06/22,Facebook,
172446,2013,Organic Social,11/06/22,Facebook,
172470,2878,Organic Social,11/06/22,Facebook,
172473,7701,Organic Social,11/06/22,Facebook,
172492,2872,Organic Social,11/06/22,Facebook,
172493,5308,Organic Social,11/06/22,Facebook,
172494,1061,Organic Social,11/06/22,Facebook,
172508,8778,Organic Social,11/06/22,Facebook,
172518,8951,Organic Social,11/06/22,Facebook,
172520,2277,Organic Social,11/06/22,Facebook,
172524,1243,Organic Social,11/06/22,Facebook,
172528,8397,Organic Social,11/06/22,Facebook,
172534,8969,Organic Social,11/06/22,Facebook,
172538,3692,Organic Social,11/06/22,Facebook,
172550,83,Organic Social,11/06/22,Facebook,
172553,8719,Organic Social,11/06/22,Facebook,
172574,2148,Organic Social,11/06/22,Facebook,
172606,2723,Organic Social,11/06/22,Facebook,
172622,5044,Organic Social,11/06/22,Facebook,
172625,7082,Organic Social,11/06/22,Facebook,
172631,3936,Organic Social,11/06/22,Facebook,
172650,1952,Organic Social,11/06/22,Facebook,
172651,259,Organic Social,11/06/22,Facebook,
172662,5397,Organic Social,11/06/22,Facebook,
172673,7620,Organic Social,11/06/22,Facebook,
172677,584,Organic Social,11/06/22,Facebook,
172684,3864,Organic Social,11/06/22,Facebook,
172692,8098,Organic Social,11/06/22,Facebook,
172720,7367,Organic Social,11/06/22,Facebook,
172723,7020,Organic Social,11/06/22,Facebook,
172726,2898,Organic Social,11/06/22,Facebook,
172737,5283,Organic Social,11/06/22,Facebook,
172740,3834,Organic Social,11/06/22,Facebook,
172762,1378,Organic Social,11/06/22,Facebook,
172763,1980,Organic Social,11/06/22,Facebook,
172769,7607,Organic Social,11/06/22,Facebook,
172770,3381,Organic Social,11/06/22,Facebook,
172793,8624,Organic Social,11/06/22,Facebook,
172795,8229,Organic Social,11/06/22,Facebook,
172796,472,Organic Social,11/06/22,Facebook,
172799,285,Organic Social,11/06/22,Facebook,
172802,3608,Organic Social,11/06/22,Facebook,
172803,2535,Organic Social,11/06/22,Facebook,
172834,6171,Organic Social,11/06/22,Facebook,
172836,7874,Organic Social,11/07/22,Facebook,
172856,8307,Organic Social,11/07/22,Facebook,
172862,2023,Organic Social,11/07/22,Facebook,
172864,3495,Organic Social,11/07/22,Facebook,
172870,365,Organic Social,11/07/22,Facebook,
172874,11,Organic Social,11/07/22,Facebook,
172883,5910,Organic Social,11/07/22,Facebook,
172885,7532,Organic Social,11/07/22,Facebook,
172889,7468,Organic Social,11/07/22,Facebook,
172903,3184,Organic Social,11/07/22,Facebook,
172913,373,Organic Social,11/07/22,Facebook,
172928,6863,Organic Social,11/07/22,Facebook,
172937,8941,Organic Social,11/07/22,Facebook,
172939,7572,Organic Social,11/07/22,Facebook,
172940,7779,Organic Social,11/07/22,Facebook,
172951,6715,Organic Social,11/07/22,Facebook,
172954,8853,Organic Social,11/07/22,Facebook,
172975,8678,Organic Social,11/07/22,Facebook,
172997,8270,Organic Social,11/07/22,Facebook,
173004,8556,Organic Social,11/07/22,Facebook,
173010,8097,Organic Social,11/07/22,Facebook,
173028,4954,Organic Social,11/07/22,Facebook,
173048,885,Organic Social,11/07/22,Facebook,
173058,118,Organic Social,11/07/22,Facebook,
173062,5135,Organic Social,11/07/22,Facebook,
173079,2806,Organic Social,11/07/22,Facebook,
173085,5060,Organic Social,11/07/22,Facebook,
173094,504,Organic Social,11/07/22,Facebook,
173096,5226,Organic Social,11/07/22,Facebook,
173102,4489,Organic Social,11/08/22,Facebook,
173112,2646,Organic Social,11/08/22,Facebook,
173123,6390,Organic Social,11/08/22,Facebook,
173145,8938,Organic Social,11/08/22,Facebook,
173151,7223,Organic Social,11/08/22,Facebook,
173152,2089,Organic Social,11/08/22,Facebook,
173155,4036,Organic Social,11/08/22,Facebook,
173164,7739,Organic Social,11/08/22,Facebook,
173166,2599,Organic Social,11/08/22,Facebook,
173183,3859,Organic Social,11/08/22,Facebook,
173190,5226,Organic Social,11/08/22,Facebook,
173196,6226,Organic Social,11/08/22,Facebook,
173200,8217,Organic Social,11/08/22,Facebook,
173202,3127,Organic Social,11/08/22,Facebook,
173212,4367,Organic Social,11/08/22,Facebook,
173213,6191,Organic Social,11/08/22,Facebook,
173228,7480,Organic Social,11/08/22,Facebook,
173234,6483,Organic Social,11/08/22,Facebook,
173246,1742,Organic Social,11/08/22,Facebook,
173252,6715,Organic Social,11/08/22,Facebook,
173257,3868,Organic Social,11/08/22,Facebook,
173267,3311,Organic Social,11/08/22,Facebook,
173271,7933,Organic Social,11/08/22,Facebook,
173273,8848,Organic Social,11/08/22,Facebook,
173289,1943,Organic Social,11/08/22,Facebook,
173290,5281,Organic Social,11/08/22,Facebook,
173298,639,Organic Social,11/08/22,Facebook,
173301,8527,Organic Social,11/09/22,Facebook,
173302,6837,Organic Social,11/09/22,Facebook,
173303,1608,Organic Social,11/09/22,Facebook,
173305,3177,Organic Social,11/09/22,Facebook,
173307,3422,Organic Social,11/09/22,Facebook,
173308,3794,Organic Social,11/09/22,Facebook,
173330,6647,Organic Social,11/09/22,Facebook,
173338,7738,Organic Social,11/09/22,Facebook,
173340,2188,Organic Social,11/09/22,Facebook,
173349,3625,Organic Social,11/09/22,Facebook,
173360,7570,Organic Social,11/09/22,Facebook,
173362,5436,Organic Social,11/09/22,Facebook,
173377,2664,Organic Social,11/09/22,Facebook,
173382,5453,Organic Social,11/09/22,Facebook,
173394,1346,Organic Social,11/09/22,Facebook,
173395,403,Organic Social,11/09/22,Facebook,
173399,3361,Organic Social,11/09/22,Facebook,
173402,7812,Organic Social,11/09/22,Facebook,
173423,896,Organic Social,11/09/22,Facebook,
173432,5964,Organic Social,11/09/22,Facebook,
173467,4407,Organic Social,11/09/22,Facebook,
173469,5426,Organic Social,11/09/22,Facebook,
173470,3333,Organic Social,11/09/22,Facebook,
173488,1742,Organic Social,11/09/22,Facebook,
173490,6400,Organic Social,11/09/22,Facebook,
173503,5204,Organic Social,11/09/22,Facebook,
173507,1054,Organic Social,11/09/22,Facebook,
173509,313,Organic Social,11/09/22,Facebook,
173520,784,Organic Social,11/09/22,Facebook,
173554,3794,Organic Social,11/10/22,Facebook,
173558,8989,Organic Social,11/10/22,Facebook,
173564,3838,Organic Social,11/10/22,Facebook,
173579,6456,Organic Social,11/10/22,Facebook,
173580,5596,Organic Social,11/10/22,Facebook,
173611,1764,Organic Social,11/10/22,Facebook,
173628,5297,Organic Social,11/10/22,Facebook,
173641,7532,Organic Social,11/10/22,Facebook,
173645,5733,Organic Social,11/10/22,Facebook,
173647,6807,Organic Social,11/10/22,Facebook,
173650,5832,Organic Social,11/10/22,Facebook,
173661,8991,Organic Social,11/10/22,Facebook,
173666,7502,Organic Social,11/10/22,Facebook,
173667,8958,Organic Social,11/10/22,Facebook,
173694,3803,Organic Social,11/10/22,Facebook,
173724,3428,Organic Social,11/10/22,Facebook,
173737,3115,Organic Social,11/10/22,Facebook,
173738,2240,Organic Social,11/10/22,Facebook,
173740,8995,Organic Social,11/10/22,Facebook,
173741,1366,Organic Social,11/10/22,Facebook,
173742,3748,Organic Social,11/10/22,Facebook,
173748,8021,Organic Social,11/10/22,Facebook,
173777,3091,Organic Social,11/11/22,Facebook,
173791,3607,Organic Social,11/11/22,Facebook,
173792,2661,Organic Social,11/11/22,Facebook,
173804,3777,Organic Social,11/11/22,Facebook,
173806,4502,Organic Social,11/11/22,Facebook,
173821,8167,Organic Social,11/11/22,Facebook,
173824,8632,Organic Social,11/11/22,Facebook,
173825,117,Organic Social,11/11/22,Facebook,
173830,8026,Organic Social,11/11/22,Facebook,
173846,2513,Organic Social,11/11/22,Facebook,
173849,961,Organic Social,11/11/22,Facebook,
173854,1985,Organic Social,11/11/22,Facebook,
173857,856,Organic Social,11/11/22,Facebook,
173866,8887,Organic Social,11/11/22,Facebook,
173867,5858,Organic Social,11/11/22,Facebook,
173891,4328,Organic Social,11/11/22,Facebook,
173909,5062,Organic Social,11/11/22,Facebook,
173919,6770,Organic Social,11/11/22,Facebook,
173925,5464,Organic Social,11/11/22,Facebook,
173941,1966,Organic Social,11/11/22,Facebook,
173960,5426,Organic Social,11/11/22,Facebook,
173980,5980,Organic Social,11/11/22,Facebook,
173999,3809,Organic Social,11/11/22,Facebook,
174019,6218,Organic Social,11/12/22,Facebook,
174026,8384,Organic Social,11/12/22,Facebook,
174029,143,Organic Social,11/12/22,Facebook,
174037,7324,Organic Social,11/12/22,Facebook,
174039,8793,Organic Social,11/12/22,Facebook,
174045,2112,Organic Social,11/12/22,Facebook,
174046,408,Organic Social,11/12/22,Facebook,
174050,8054,Organic Social,11/12/22,Facebook,
174051,596,Organic Social,11/12/22,Facebook,
174052,675,Organic Social,11/12/22,Facebook,
174056,678,Organic Social,11/12/22,Facebook,
174058,7194,Organic Social,11/12/22,Facebook,
174064,7153,Organic Social,11/12/22,Facebook,
174067,3365,Organic Social,11/12/22,Facebook,
174070,3663,Organic Social,11/12/22,Facebook,
174073,2036,Organic Social,11/12/22,Facebook,
174094,6771,Organic Social,11/12/22,Facebook,
174108,7306,Organic Social,11/12/22,Facebook,
174110,8240,Organic Social,11/12/22,Facebook,
174121,3954,Organic Social,11/12/22,Facebook,
174125,2015,Organic Social,11/12/22,Facebook,
174139,1631,Organic Social,11/12/22,Facebook,
174144,8826,Organic Social,11/12/22,Facebook,
174148,5580,Organic Social,11/12/22,Facebook,
174150,6760,Organic Social,11/12/22,Facebook,
174153,5202,Organic Social,11/12/22,Facebook,
174169,2982,Organic Social,11/12/22,Facebook,
174185,981,Organic Social,11/12/22,Facebook,
174190,6909,Organic Social,11/12/22,Facebook,
174191,8731,Organic Social,11/12/22,Facebook,
174212,5890,Organic Social,11/12/22,Facebook,
174219,1538,Organic Social,11/12/22,Facebook,
174230,3359,Organic Social,11/12/22,Facebook,
174232,7132,Organic Social,11/12/22,Facebook,
174236,7648,Organic Social,11/12/22,Facebook,
174238,2302,Organic Social,11/12/22,Facebook,
174239,3590,Organic Social,11/12/22,Facebook,
174245,2873,Organic Social,11/12/22,Facebook,
174248,8414,Organic Social,11/12/22,Facebook,
174254,7072,Organic Social,11/12/22,Facebook,
174255,4039,Organic Social,11/12/22,Facebook,
174257,2725,Organic Social,11/12/22,Facebook,
174259,5655,Organic Social,11/12/22,Facebook,
174262,4026,Organic Social,11/12/22,Facebook,
174266,7449,Organic Social,11/12/22,Facebook,
174292,3424,Organic Social,11/12/22,Facebook,
174295,7393,Organic Social,11/12/22,Facebook,
174304,3063,Organic Social,11/12/22,Facebook,
174319,3326,Organic Social,11/12/22,Facebook,
174320,8635,Organic Social,11/12/22,Facebook,
174322,5839,Organic Social,11/12/22,Facebook,
174328,6641,Organic Social,11/12/22,Facebook,
174333,4250,Organic Social,11/12/22,Facebook,
174336,421,Organic Social,11/12/22,Facebook,
174339,4220,Organic Social,11/12/22,Facebook,
174340,5296,Organic Social,11/12/22,Facebook,
174349,6309,Organic Social,11/12/22,Facebook,
174354,6464,Organic Social,11/12/22,Facebook,
174358,406,Organic Social,11/12/22,Facebook,
174366,2943,Organic Social,11/12/22,Facebook,
174386,1989,Organic Social,11/12/22,Facebook,
174389,8813,Organic Social,11/12/22,Facebook,
174391,4611,Organic Social,11/12/22,Facebook,
174395,1449,Organic Social,11/12/22,Facebook,
174413,7753,Organic Social,11/12/22,Facebook,
174423,7517,Organic Social,11/12/22,Facebook,
174448,1476,Organic Social,11/12/22,Facebook,
174450,700,Organic Social,11/12/22,Facebook,
174455,5238,Organic Social,11/12/22,Facebook,
174459,8738,Organic Social,11/12/22,Facebook,
174478,7739,Organic Social,11/12/22,Facebook,
174483,8845,Organic Social,11/12/22,Facebook,
174514,1476,Organic Social,11/12/22,Facebook,
174539,2027,Organic Social,11/13/22,Facebook,
174543,6244,Organic Social,11/13/22,Facebook,
174552,8814,Organic Social,11/13/22,Facebook,
174556,6085,Organic Social,11/13/22,Facebook,
174561,2471,Organic Social,11/13/22,Facebook,
174566,2547,Organic Social,11/13/22,Facebook,
174581,4617,Organic Social,11/13/22,Facebook,
174585,1876,Organic Social,11/13/22,Facebook,
174586,7208,Organic Social,11/13/22,Facebook,
174589,349,Organic Social,11/13/22,Facebook,
174593,1041,Organic Social,11/13/22,Facebook,
174599,6820,Organic Social,11/13/22,Facebook,
174602,994,Organic Social,11/13/22,Facebook,
174613,6065,Organic Social,11/13/22,Facebook,
174618,1986,Organic Social,11/13/22,Facebook,
174639,472,Organic Social,11/13/22,Facebook,
174641,5040,Organic Social,11/13/22,Facebook,
174642,6592,Organic Social,11/13/22,Facebook,
174646,8482,Organic Social,11/13/22,Facebook,
174653,3297,Organic Social,11/13/22,Facebook,
174663,8495,Organic Social,11/13/22,Facebook,
174664,1907,Organic Social,11/13/22,Facebook,
174675,2679,Organic Social,11/13/22,Facebook,
174676,3765,Organic Social,11/13/22,Facebook,
174680,4044,Organic Social,11/13/22,Facebook,
174703,8898,Organic Social,11/13/22,Facebook,
174704,8470,Organic Social,11/13/22,Facebook,
174713,2913,Organic Social,11/13/22,Facebook,
174730,5033,Organic Social,11/13/22,Facebook,
174734,6901,Organic Social,11/13/22,Facebook,
174738,4414,Organic Social,11/13/22,Facebook,
174750,7578,Organic Social,11/13/22,Facebook,
174756,7635,Organic Social,11/13/22,Facebook,
174766,5343,Organic Social,11/13/22,Facebook,
174767,4115,Organic Social,11/13/22,Facebook,
174768,8424,Organic Social,11/13/22,Facebook,
174769,2300,Organic Social,11/13/22,Facebook,
174783,7110,Organic Social,11/13/22,Facebook,
174791,2980,Organic Social,11/13/22,Facebook,
174793,5112,Organic Social,11/13/22,Facebook,
174798,2311,Organic Social,11/13/22,Facebook,
174810,388,Organic Social,11/13/22,Facebook,
174826,309,Organic Social,11/13/22,Facebook,
174845,2518,Organic Social,11/13/22,Facebook,
174847,1327,Organic Social,11/13/22,Facebook,
174850,9011,Organic Social,11/13/22,Facebook,
174856,8573,Organic Social,11/13/22,Facebook,
