transactions_id,transaction_items_id,product_qty,product_amount,product_price,product_id
11795,37803,3,240000,80000,43
12167,38937,3,240000,80000,43
12356,39529,3,240000,80000,43
12368,39560,3,240000,80000,43
12944,41317,3,240000,80000,43
13255,42269,3,240000,80000,43
13672,43474,3,240000,80000,43
13997,44415,3,240000,80000,43
14281,45234,3,240000,80000,43
14900,46973,3,240000,80000,43
15151,47667,3,240000,80000,43
15722,49371,3,240000,80000,43
15946,50043,3,240000,80000,43
16321,51221,3,240000,80000,43
16900,52940,3,240000,80000,43
17210,53843,3,240000,80000,43
17316,54146,3,240000,80000,43
17408,54402,3,240000,80000,43
18088,56379,3,240000,80000,43
18136,56523,3,240000,80000,43
18548,57722,3,240000,80000,43
18764,58338,3,240000,80000,43
18903,58724,3,240000,80000,43
19050,59160,3,240000,80000,43
6292,20577,2,240000,120000,44
15334,48208,2,240000,120000,44
389,1182,4,240000,60000,45
638,2005,4,240000,60000,45
1178,3826,4,240000,60000,45
1266,4100,4,240000,60000,45
2248,7381,4,240000,60000,45
4486,14549,4,240000,60000,45
5908,19282,4,240000,60000,45
6712,21996,4,240000,60000,45
12478,39873,4,240000,60000,45
12658,40453,4,240000,60000,45
13688,43511,4,240000,60000,45
14298,45292,4,240000,60000,45
14428,45658,4,240000,60000,45
14854,46858,4,240000,60000,45
15131,47619,4,240000,60000,45
15810,49628,4,240000,60000,45
16367,51369,4,240000,60000,45
18128,56499,4,240000,60000,45
328,996,4,3600000,900000,38
735,2338,4,3600000,900000,38
1071,3482,4,3600000,900000,38
1083,3523,4,3600000,900000,38
1335,4328,4,3600000,900000,38
1712,5583,4,3600000,900000,38
1932,6316,4,3600000,900000,38
2519,8251,4,3600000,900000,38
3341,10854,4,3600000,900000,38
3551,11513,4,3600000,900000,38
3573,11578,4,3600000,900000,38
5138,16706,4,3600000,900000,38
5296,17224,4,3600000,900000,38
6523,21340,4,3600000,900000,38
7525,24701,4,3600000,900000,38
10830,34889,4,3600000,900000,38
10874,35020,4,3600000,900000,38
11000,35408,4,3600000,900000,38
11585,37169,4,3600000,900000,38
12445,39783,4,3600000,900000,38
12972,41413,4,3600000,900000,38
13611,43293,4,3600000,900000,38
13633,43356,4,3600000,900000,38
13808,43842,4,3600000,900000,38
15792,49573,4,3600000,900000,38
15906,49911,4,3600000,900000,38
16037,50342,4,3600000,900000,38
17650,55119,4,3600000,900000,38
18390,57259,4,3600000,900000,38
6147,20089,24,720000,30000,22
13684,43505,24,720000,30000,22
13700,43539,24,720000,30000,22
13742,43651,24,720000,30000,22
13762,43709,24,720000,30000,22
13901,44129,24,720000,30000,22
13922,44190,24,720000,30000,22
14108,44733,24,720000,30000,22
14456,45728,24,720000,30000,22
14615,46176,24,720000,30000,22
14860,46874,24,720000,30000,22
15344,48234,24,720000,30000,22
275,835,4,720000,180000,60
912,2938,4,720000,180000,60
1147,3723,4,720000,180000,60
1878,6141,4,720000,180000,60
2287,7506,4,720000,180000,60
2676,8737,4,720000,180000,60
3096,10082,4,720000,180000,60
3225,10481,4,720000,180000,60
3285,10672,4,720000,180000,60
3382,10979,4,720000,180000,60
3992,12930,4,720000,180000,60
4464,14488,4,720000,180000,60
4531,14706,4,720000,180000,60
6618,21655,4,720000,180000,60
8062,26430,4,720000,180000,60
9054,29579,4,720000,180000,60
9332,30389,4,720000,180000,60
9369,30509,4,720000,180000,60
9508,30915,4,720000,180000,60
10867,35005,4,720000,180000,60
11035,35525,4,720000,180000,60
12618,40327,4,720000,180000,60
13403,42720,4,720000,180000,60
13509,43016,4,720000,180000,60
13984,44373,4,720000,180000,60
14857,46864,4,720000,180000,60
15190,47781,4,720000,180000,60
17002,53260,4,720000,180000,60
17789,55501,4,720000,180000,60
19117,59359,4,720000,180000,60
2913,9473,24,720000,30000,63
3161,10292,24,720000,30000,63
3389,11006,24,720000,30000,63
4451,14448,24,720000,30000,63
4512,14636,24,720000,30000,63
6740,22069,24,720000,30000,63
8822,28891,24,720000,30000,63
9143,29830,24,720000,30000,63
9229,30091,24,720000,30000,63
9848,31910,24,720000,30000,63
9927,32151,24,720000,30000,63
11013,35455,24,720000,30000,63
11113,35761,24,720000,30000,63
11646,37350,24,720000,30000,63
12328,39438,24,720000,30000,63
14410,45606,24,720000,30000,63
14998,47240,24,720000,30000,63
15267,48012,24,720000,30000,63
15611,49061,24,720000,30000,63
15622,49093,24,720000,30000,63
16911,52965,24,720000,30000,63
17081,53472,24,720000,30000,63
17780,55476,24,720000,30000,63
18704,58173,24,720000,30000,63
265,802,3,165000,55000,2
362,1094,3,165000,55000,2
572,1791,3,165000,55000,2
843,2703,3,165000,55000,2
865,2773,3,165000,55000,2
1164,3773,3,165000,55000,2
1255,4066,3,165000,55000,2
1328,4302,3,165000,55000,2
1574,5134,3,165000,55000,2
1637,5330,3,165000,55000,2
2086,6818,3,165000,55000,2
2181,7153,3,165000,55000,2
2959,9627,3,165000,55000,2
3134,10209,3,165000,55000,2
3573,11577,3,165000,55000,2
3792,12269,3,165000,55000,2
3868,12528,3,165000,55000,2
3921,12705,3,165000,55000,2
4926,15975,3,165000,55000,2
5001,16239,3,165000,55000,2
5183,16850,3,165000,55000,2
5879,19189,3,165000,55000,2
5916,19304,3,165000,55000,2
5969,19490,3,165000,55000,2
7319,23999,3,165000,55000,2
7454,24449,3,165000,55000,2
7878,25843,3,165000,55000,2
7971,26151,3,165000,55000,2
8148,26710,3,165000,55000,2
8214,26926,3,165000,55000,2
8232,26979,3,165000,55000,2
8259,27079,3,165000,55000,2
8278,27139,3,165000,55000,2
8434,27656,3,165000,55000,2
8684,28447,3,165000,55000,2
8838,28928,3,165000,55000,2
8895,29096,3,165000,55000,2
8934,29225,3,165000,55000,2
9294,30289,3,165000,55000,2
9377,30534,3,165000,55000,2
9459,30756,3,165000,55000,2
9499,30893,3,165000,55000,2
9611,31194,3,165000,55000,2
9837,31875,3,165000,55000,2
10108,32709,3,165000,55000,2
10209,33013,3,165000,55000,2
10717,34559,3,165000,55000,2
10855,34969,3,165000,55000,2
10874,35021,3,165000,55000,2
11018,35469,3,165000,55000,2
11382,36581,3,165000,55000,2
12751,40719,3,165000,55000,2
13306,42421,3,165000,55000,2
13409,42738,3,165000,55000,2
13418,42763,3,165000,55000,2
13498,42984,3,165000,55000,2
14270,45203,3,165000,55000,2
14756,46579,3,165000,55000,2
14767,46612,3,165000,55000,2
14802,46710,3,165000,55000,2
15548,48857,3,165000,55000,2
15565,48902,3,165000,55000,2
15685,49271,3,165000,55000,2
15746,49434,3,165000,55000,2
15818,49654,3,165000,55000,2
16321,51220,3,165000,55000,2
16342,51287,3,165000,55000,2
16409,51491,3,165000,55000,2
16616,52096,3,165000,55000,2
16947,53077,3,165000,55000,2
17256,53972,3,165000,55000,2
17316,54145,3,165000,55000,2
17408,54399,3,165000,55000,2
18057,56278,3,165000,55000,2
18518,57642,3,165000,55000,2
18955,58883,3,165000,55000,2
19028,59100,3,165000,55000,2
730,2323,3,1050000,350000,29
792,2537,3,1050000,350000,29
5902,19266,3,1050000,350000,29
6259,20471,3,1050000,350000,29
6321,20662,3,1050000,350000,29
7120,23345,3,1050000,350000,29
13479,42935,3,1050000,350000,29
13669,43469,3,1050000,350000,29
14806,46720,3,1050000,350000,29
15045,47368,3,1050000,350000,29
194,596,3,1050000,350000,48
697,2212,3,1050000,350000,48
1072,3485,3,1050000,350000,48
1256,4067,3,1050000,350000,48
1664,5415,3,1050000,350000,48
2196,7205,3,1050000,350000,48
2357,7723,3,1050000,350000,48
2735,8920,3,1050000,350000,48
2787,9080,3,1050000,350000,48
2951,9602,3,1050000,350000,48
2972,9669,3,1050000,350000,48
2991,9739,3,1050000,350000,48
3884,12585,3,1050000,350000,48
4074,13184,3,1050000,350000,48
5428,17668,3,1050000,350000,48
6244,20426,3,1050000,350000,48
6324,20670,3,1050000,350000,48
6636,21722,3,1050000,350000,48
6806,22300,3,1050000,350000,48
6973,22859,3,1050000,350000,48
7115,23332,3,1050000,350000,48
7689,25243,3,1050000,350000,48
9082,29656,3,1050000,350000,48
9128,29790,3,1050000,350000,48
9796,31760,3,1050000,350000,48
10271,33204,3,1050000,350000,48
10425,33686,3,1050000,350000,48
10884,35052,3,1050000,350000,48
11331,36425,3,1050000,350000,48
11818,37869,3,1050000,350000,48
15431,48496,3,1050000,350000,48
15597,49017,3,1050000,350000,48
15625,49106,3,1050000,350000,48
16260,51037,3,1050000,350000,48
16269,51063,3,1050000,350000,48
17256,53974,3,1050000,350000,48
17634,55080,3,1050000,350000,48
17789,55503,3,1050000,350000,48
18225,56764,3,1050000,350000,48
18597,57857,3,1050000,350000,48
18614,57909,3,1050000,350000,48
19092,59285,3,1050000,350000,48
42,131,1,90000,90000,1
67,193,1,90000,90000,1
98,293,1,90000,90000,1
123,375,1,90000,90000,1
169,515,1,90000,90000,1
185,567,1,90000,90000,1
188,577,1,90000,90000,1
217,662,1,90000,90000,1
220,675,1,90000,90000,1
240,729,1,90000,90000,1
244,744,1,90000,90000,1
278,847,1,90000,90000,1
297,894,1,90000,90000,1
331,1005,1,90000,90000,1
335,1019,1,90000,90000,1
343,1041,1,90000,90000,1
356,1080,1,90000,90000,1
367,1113,1,90000,90000,1
384,1169,1,90000,90000,1
418,1276,1,90000,90000,1
424,1299,1,90000,90000,1
464,1421,1,90000,90000,1
472,1449,1,90000,90000,1
511,1587,1,90000,90000,1
521,1613,1,90000,90000,1
541,1684,1,90000,90000,1
544,1690,1,90000,90000,1
545,1698,1,90000,90000,1
553,1723,1,90000,90000,1
597,1869,1,90000,90000,1
623,1956,1,90000,90000,1
635,1997,1,90000,90000,1
645,2024,1,90000,90000,1
661,2080,1,90000,90000,1
667,2105,1,90000,90000,1
675,2136,1,90000,90000,1
705,2235,1,90000,90000,1
708,2249,1,90000,90000,1
745,2375,1,90000,90000,1
746,2376,1,90000,90000,1
774,2475,1,90000,90000,1
898,2892,1,90000,90000,1
949,3078,1,90000,90000,1
958,3110,1,90000,90000,1
1002,3250,1,90000,90000,1
1006,3264,1,90000,90000,1
1010,3278,1,90000,90000,1
1016,3302,1,90000,90000,1
1036,3369,1,90000,90000,1
1055,3423,1,90000,90000,1
1062,3451,1,90000,90000,1
1070,3476,1,90000,90000,1
1075,3494,1,90000,90000,1
1081,3515,1,90000,90000,1
1094,3560,1,90000,90000,1
1109,3598,1,90000,90000,1
1130,3670,1,90000,90000,1
1154,3745,1,90000,90000,1
1211,3928,1,90000,90000,1
1246,4031,1,90000,90000,1
1264,4095,1,90000,90000,1
1269,4113,1,90000,90000,1
1280,4150,1,90000,90000,1
1281,4154,1,90000,90000,1
1286,4175,1,90000,90000,1
1303,4222,1,90000,90000,1
1311,4247,1,90000,90000,1
1369,4445,1,90000,90000,1
1375,4464,1,90000,90000,1
1382,4489,1,90000,90000,1
1466,4762,1,90000,90000,1
1476,4807,1,90000,90000,1
1498,4878,1,90000,90000,1
1516,4943,1,90000,90000,1
1518,4950,1,90000,90000,1
1535,5004,1,90000,90000,1
1539,5019,1,90000,90000,1
1573,5131,1,90000,90000,1
1592,5188,1,90000,90000,1
1636,5326,1,90000,90000,1
1653,5379,1,90000,90000,1
1679,5465,1,90000,90000,1
1680,5469,1,90000,90000,1
1686,5489,1,90000,90000,1
1693,5516,1,90000,90000,1
1699,5538,1,90000,90000,1
1734,5652,1,90000,90000,1
1736,5658,1,90000,90000,1
1745,5695,1,90000,90000,1
1765,5764,1,90000,90000,1
1787,5843,1,90000,90000,1
1798,5878,1,90000,90000,1
1814,5934,1,90000,90000,1
1839,6021,1,90000,90000,1
1873,6128,1,90000,90000,1
1909,6237,1,90000,90000,1
1916,6256,1,90000,90000,1
1927,6299,1,90000,90000,1
1929,6307,1,90000,90000,1
1938,6336,1,90000,90000,1
1955,6399,1,90000,90000,1
1973,6443,1,90000,90000,1
2006,6548,1,90000,90000,1
2032,6637,1,90000,90000,1
2037,6655,1,90000,90000,1
2120,6934,1,90000,90000,1
2126,6959,1,90000,90000,1
2169,7101,1,90000,90000,1
2172,7110,1,90000,90000,1
2185,7169,1,90000,90000,1
2212,7264,1,90000,90000,1
2278,7474,1,90000,90000,1
2314,7594,1,90000,90000,1
2326,7633,1,90000,90000,1
2339,7667,1,90000,90000,1
2361,7738,1,90000,90000,1
2396,7839,1,90000,90000,1
2399,7856,1,90000,90000,1
2400,7858,1,90000,90000,1
2410,7891,1,90000,90000,1
2416,7912,1,90000,90000,1
2444,7989,1,90000,90000,1
2448,8007,1,90000,90000,1
2461,8053,1,90000,90000,1
2487,8137,1,90000,90000,1
2490,8149,1,90000,90000,1
2499,8186,1,90000,90000,1
2504,8200,1,90000,90000,1
2510,8220,1,90000,90000,1
2515,8236,1,90000,90000,1
2552,8354,1,90000,90000,1
2553,8360,1,90000,90000,1
2594,8488,1,90000,90000,1
2622,8567,1,90000,90000,1
2649,8649,1,90000,90000,1
2692,8786,1,90000,90000,1
2696,8801,1,90000,90000,1
2699,8812,1,90000,90000,1
2704,8827,1,90000,90000,1
2742,8940,1,90000,90000,1
2815,9173,1,90000,90000,1
2846,9255,1,90000,90000,1
2895,9401,1,90000,90000,1
2914,9475,1,90000,90000,1
2930,9530,1,90000,90000,1
2936,9556,1,90000,90000,1
2967,9648,1,90000,90000,1
2984,9715,1,90000,90000,1
3001,9769,1,90000,90000,1
3038,9892,1,90000,90000,1
3075,10016,1,90000,90000,1
3082,10039,1,90000,90000,1
3103,10104,1,90000,90000,1
3157,10277,1,90000,90000,1
3181,10350,1,90000,90000,1
3196,10401,1,90000,90000,1
3258,10582,1,90000,90000,1
3267,10618,1,90000,90000,1
3268,10623,1,90000,90000,1
3272,10636,1,90000,90000,1
3274,10642,1,90000,90000,1
3286,10679,1,90000,90000,1
3331,10820,1,90000,90000,1
3334,10831,1,90000,90000,1
3350,10883,1,90000,90000,1
3357,10901,1,90000,90000,1
3368,10937,1,90000,90000,1
3385,10992,1,90000,90000,1
3409,11060,1,90000,90000,1
3417,11080,1,90000,90000,1
3430,11120,1,90000,90000,1
3493,11323,1,90000,90000,1
3499,11341,1,90000,90000,1
3517,11402,1,90000,90000,1
3526,11436,1,90000,90000,1
3532,11454,1,90000,90000,1
3552,11516,1,90000,90000,1
3585,11617,1,90000,90000,1
3603,11663,1,90000,90000,1
3613,11693,1,90000,90000,1
3617,11703,1,90000,90000,1
3619,11707,1,90000,90000,1
3637,11768,1,90000,90000,1
3640,11777,1,90000,90000,1
3642,11784,1,90000,90000,1
3649,11807,1,90000,90000,1
3650,11809,1,90000,90000,1
3690,11950,1,90000,90000,1
3701,11985,1,90000,90000,1
3736,12091,1,90000,90000,1
3739,12100,1,90000,90000,1
3741,12109,1,90000,90000,1
3747,12127,1,90000,90000,1
3784,12244,1,90000,90000,1
3790,12263,1,90000,90000,1
3812,12339,1,90000,90000,1
3814,12348,1,90000,90000,1
3864,12513,1,90000,90000,1
3866,12521,1,90000,90000,1
3890,12607,1,90000,90000,1
3899,12641,1,90000,90000,1
3915,12686,1,90000,90000,1
3941,12767,1,90000,90000,1
3967,12854,1,90000,90000,1
4005,12960,1,90000,90000,1
4008,12971,1,90000,90000,1
4010,12979,1,90000,90000,1
4028,13032,1,90000,90000,1
4055,13121,1,90000,90000,1
4056,13126,1,90000,90000,1
4083,13219,1,90000,90000,1
4084,13223,1,90000,90000,1
4110,13319,1,90000,90000,1
4122,13355,1,90000,90000,1
4125,13370,1,90000,90000,1
4131,13395,1,90000,90000,1
4137,13409,1,90000,90000,1
4143,13427,1,90000,90000,1
4164,13495,1,90000,90000,1
4166,13502,1,90000,90000,1
4193,13604,1,90000,90000,1
4233,13732,1,90000,90000,1
4237,13746,1,90000,90000,1
4246,13776,1,90000,90000,1
4335,14073,1,90000,90000,1
4347,14122,1,90000,90000,1
4350,14131,1,90000,90000,1
4359,14168,1,90000,90000,1
4366,14190,1,90000,90000,1
4368,14198,1,90000,90000,1
4447,14439,1,90000,90000,1
4450,14447,1,90000,90000,1
4453,14454,1,90000,90000,1
4476,14519,1,90000,90000,1
4482,14535,1,90000,90000,1
4485,14546,1,90000,90000,1
4498,14586,1,90000,90000,1
4499,14592,1,90000,90000,1
4503,14605,1,90000,90000,1
4528,14692,1,90000,90000,1
4546,14743,1,90000,90000,1
4547,14749,1,90000,90000,1
4561,14796,1,90000,90000,1
4600,14933,1,90000,90000,1
4607,14959,1,90000,90000,1
4610,14963,1,90000,90000,1
4615,14987,1,90000,90000,1
4625,15020,1,90000,90000,1
4669,15174,1,90000,90000,1
4705,15279,1,90000,90000,1
4716,15306,1,90000,90000,1
4727,15333,1,90000,90000,1
4740,15379,1,90000,90000,1
4761,15432,1,90000,90000,1
4770,15461,1,90000,90000,1
4777,15481,1,90000,90000,1
4784,15496,1,90000,90000,1
4794,15536,1,90000,90000,1
4816,15612,1,90000,90000,1
4837,15684,1,90000,90000,1
4845,15709,1,90000,90000,1
4853,15730,1,90000,90000,1
4865,15771,1,90000,90000,1
4924,15970,1,90000,90000,1
4935,16010,1,90000,90000,1
4948,16052,1,90000,90000,1
4951,16064,1,90000,90000,1
4990,16200,1,90000,90000,1
4997,16225,1,90000,90000,1
5005,16253,1,90000,90000,1
5015,16284,1,90000,90000,1
5028,16325,1,90000,90000,1
5056,16422,1,90000,90000,1
5076,16492,1,90000,90000,1
5090,16530,1,90000,90000,1
5092,16541,1,90000,90000,1
5100,16573,1,90000,90000,1
5102,16581,1,90000,90000,1
5110,16612,1,90000,90000,1
5116,16634,1,90000,90000,1
5210,16935,1,90000,90000,1
5219,16967,1,90000,90000,1
5248,17071,1,90000,90000,1
5256,17097,1,90000,90000,1
5257,17099,1,90000,90000,1
5278,17171,1,90000,90000,1
5285,17193,1,90000,90000,1
5322,17314,1,90000,90000,1
5328,17337,1,90000,90000,1
5372,17480,1,90000,90000,1
5379,17500,1,90000,90000,1
5421,17644,1,90000,90000,1
5450,17754,1,90000,90000,1
5456,17778,1,90000,90000,1
5459,17793,1,90000,90000,1
5469,17824,1,90000,90000,1
5500,17946,1,90000,90000,1
5518,18013,1,90000,90000,1
5527,18049,1,90000,90000,1
5544,18093,1,90000,90000,1
5555,18127,1,90000,90000,1
5606,18289,1,90000,90000,1
5615,18319,1,90000,90000,1
5623,18350,1,90000,90000,1
5637,18397,1,90000,90000,1
5641,18407,1,90000,90000,1
5665,18484,1,90000,90000,1
5667,18492,1,90000,90000,1
5677,18534,1,90000,90000,1
5696,18598,1,90000,90000,1
5699,18607,1,90000,90000,1
5710,18651,1,90000,90000,1
5722,18680,1,90000,90000,1
5737,18732,1,90000,90000,1
5774,18847,1,90000,90000,1
5780,18868,1,90000,90000,1
5804,18952,1,90000,90000,1
5864,19138,1,90000,90000,1
5868,19155,1,90000,90000,1
5882,19200,1,90000,90000,1
5918,19312,1,90000,90000,1
5928,19340,1,90000,90000,1
5958,19450,1,90000,90000,1
5987,19557,1,90000,90000,1
5994,19576,1,90000,90000,1
6008,19618,1,90000,90000,1
6067,19819,1,90000,90000,1
6095,19922,1,90000,90000,1
6111,19981,1,90000,90000,1
6126,20026,1,90000,90000,1
6142,20073,1,90000,90000,1
6205,20290,1,90000,90000,1
6245,20428,1,90000,90000,1
6264,20487,1,90000,90000,1
6274,20520,1,90000,90000,1
6305,20617,1,90000,90000,1
6326,20679,1,90000,90000,1
6334,20703,1,90000,90000,1
6384,20878,1,90000,90000,1
6389,20895,1,90000,90000,1
6392,20905,1,90000,90000,1
6401,20935,1,90000,90000,1
6442,21089,1,90000,90000,1
6555,21447,1,90000,90000,1
6604,21616,1,90000,90000,1
6634,21712,1,90000,90000,1
6638,21725,1,90000,90000,1
6646,21757,1,90000,90000,1
6647,21762,1,90000,90000,1
6690,21916,1,90000,90000,1
6730,22046,1,90000,90000,1
6733,22052,1,90000,90000,1
6762,22136,1,90000,90000,1
6768,22163,1,90000,90000,1
6779,22203,1,90000,90000,1
6812,22321,1,90000,90000,1
6833,22391,1,90000,90000,1
6840,22414,1,90000,90000,1
6880,22537,1,90000,90000,1
6913,22655,1,90000,90000,1
6921,22679,1,90000,90000,1
6924,22691,1,90000,90000,1
6928,22706,1,90000,90000,1
6949,22778,1,90000,90000,1
6958,22806,1,90000,90000,1
6972,22854,1,90000,90000,1
7005,22953,1,90000,90000,1
7026,23027,1,90000,90000,1
7028,23036,1,90000,90000,1
7062,23158,1,90000,90000,1
7162,23498,1,90000,90000,1
7181,23563,1,90000,90000,1
7190,23594,1,90000,90000,1
7203,23628,1,90000,90000,1
7207,23642,1,90000,90000,1
7237,23743,1,90000,90000,1
7275,23851,1,90000,90000,1
7278,23865,1,90000,90000,1
7356,24113,1,90000,90000,1
7380,24194,1,90000,90000,1
7381,24200,1,90000,90000,1
7413,24304,1,90000,90000,1
7420,24324,1,90000,90000,1
7427,24354,1,90000,90000,1
7456,24460,1,90000,90000,1
7463,24484,1,90000,90000,1
7475,24530,1,90000,90000,1
7491,24579,1,90000,90000,1
7499,24607,1,90000,90000,1
7504,24624,1,90000,90000,1
7530,24718,1,90000,90000,1
7534,24730,1,90000,90000,1
7539,24747,1,90000,90000,1
7583,24881,1,90000,90000,1
7589,24894,1,90000,90000,1
7608,24952,1,90000,90000,1
7635,25043,1,90000,90000,1
7645,25085,1,90000,90000,1
7656,25127,1,90000,90000,1
7677,25200,1,90000,90000,1
7699,25272,1,90000,90000,1
7703,25280,1,90000,90000,1
7773,25491,1,90000,90000,1
7783,25522,1,90000,90000,1
7832,25696,1,90000,90000,1
7856,25769,1,90000,90000,1
7875,25830,1,90000,90000,1
7880,25850,1,90000,90000,1
7903,25924,1,90000,90000,1
7911,25947,1,90000,90000,1
7913,25956,1,90000,90000,1
7931,26013,1,90000,90000,1
7938,26039,1,90000,90000,1
7949,26076,1,90000,90000,1
7952,26087,1,90000,90000,1
7961,26124,1,90000,90000,1
8013,26289,1,90000,90000,1
8019,26307,1,90000,90000,1
8026,26321,1,90000,90000,1
8030,26330,1,90000,90000,1
8090,26517,1,90000,90000,1
8091,26521,1,90000,90000,1
8114,26604,1,90000,90000,1
8120,26632,1,90000,90000,1
8129,26659,1,90000,90000,1
8145,26703,1,90000,90000,1
8179,26809,1,90000,90000,1
8185,26826,1,90000,90000,1
8218,26941,1,90000,90000,1
8238,27001,1,90000,90000,1
8241,27012,1,90000,90000,1
8245,27027,1,90000,90000,1
8279,27143,1,90000,90000,1
8301,27214,1,90000,90000,1
8306,27238,1,90000,90000,1
8368,27437,1,90000,90000,1
8372,27450,1,90000,90000,1
8391,27516,1,90000,90000,1
8392,27519,1,90000,90000,1
8396,27533,1,90000,90000,1
8406,27574,1,90000,90000,1
8456,27735,1,90000,90000,1
8468,27767,1,90000,90000,1
8470,27777,1,90000,90000,1
8477,27804,1,90000,90000,1
8515,27929,1,90000,90000,1
8530,27980,1,90000,90000,1
8543,28024,1,90000,90000,1
8561,28079,1,90000,90000,1
8566,28092,1,90000,90000,1
8591,28166,1,90000,90000,1
8593,28172,1,90000,90000,1
8606,28214,1,90000,90000,1
8652,28355,1,90000,90000,1
8662,28385,1,90000,90000,1
8686,28450,1,90000,90000,1
8692,28470,1,90000,90000,1
8698,28486,1,90000,90000,1
8704,28511,1,90000,90000,1
8708,28529,1,90000,90000,1
8729,28583,1,90000,90000,1
8743,28633,1,90000,90000,1
8752,28666,1,90000,90000,1
8768,28723,1,90000,90000,1
8772,28736,1,90000,90000,1
8777,28754,1,90000,90000,1
8780,28763,1,90000,90000,1
8800,28816,1,90000,90000,1
8807,28840,1,90000,90000,1
8808,28842,1,90000,90000,1
8837,28923,1,90000,90000,1
8845,28951,1,90000,90000,1
8852,28975,1,90000,90000,1
8892,29087,1,90000,90000,1
8911,29158,1,90000,90000,1
8914,29165,1,90000,90000,1
8917,29176,1,90000,90000,1
8931,29214,1,90000,90000,1
8937,29231,1,90000,90000,1
8945,29259,1,90000,90000,1
8967,29328,1,90000,90000,1
8994,29415,1,90000,90000,1
9004,29449,1,90000,90000,1
9022,29494,1,90000,90000,1
9099,29699,1,90000,90000,1
9109,29724,1,90000,90000,1
9116,29753,1,90000,90000,1
9157,29875,1,90000,90000,1
9174,29932,1,90000,90000,1
9207,30020,1,90000,90000,1
9215,30049,1,90000,90000,1
9234,30107,1,90000,90000,1
9253,30170,1,90000,90000,1
9256,30181,1,90000,90000,1
9266,30212,1,90000,90000,1
9286,30265,1,90000,90000,1
9289,30273,1,90000,90000,1
9305,30316,1,90000,90000,1
9315,30346,1,90000,90000,1
9317,30350,1,90000,90000,1
9319,30358,1,90000,90000,1
9325,30369,1,90000,90000,1
9367,30506,1,90000,90000,1
9380,30541,1,90000,90000,1
9383,30552,1,90000,90000,1
9397,30591,1,90000,90000,1
9415,30634,1,90000,90000,1
9425,30667,1,90000,90000,1
9450,30735,1,90000,90000,1
9464,30776,1,90000,90000,1
9474,30812,1,90000,90000,1
9496,30886,1,90000,90000,1
9513,30929,1,90000,90000,1
9526,30957,1,90000,90000,1
9559,31058,1,90000,90000,1
9575,31093,1,90000,90000,1
9602,31175,1,90000,90000,1
9637,31274,1,90000,90000,1
9651,31325,1,90000,90000,1
9659,31349,1,90000,90000,1
9670,31381,1,90000,90000,1
9672,31391,1,90000,90000,1
9684,31426,1,90000,90000,1
9689,31442,1,90000,90000,1
9695,31458,1,90000,90000,1
9702,31478,1,90000,90000,1
9725,31546,1,90000,90000,1
9762,31658,1,90000,90000,1
9779,31711,1,90000,90000,1
9781,31716,1,90000,90000,1
9818,31824,1,90000,90000,1
9820,31833,1,90000,90000,1
9863,31962,1,90000,90000,1
9880,32016,1,90000,90000,1
9946,32207,1,90000,90000,1
9974,32290,1,90000,90000,1
9985,32324,1,90000,90000,1
10018,32422,1,90000,90000,1
10029,32456,1,90000,90000,1
10041,32496,1,90000,90000,1
10052,32532,1,90000,90000,1
10057,32553,1,90000,90000,1
10106,32695,1,90000,90000,1
10111,32715,1,90000,90000,1
10129,32771,1,90000,90000,1
10131,32778,1,90000,90000,1
10140,32802,1,90000,90000,1
10160,32866,1,90000,90000,1
10176,32906,1,90000,90000,1
10197,32972,1,90000,90000,1
10222,33060,1,90000,90000,1
10227,33074,1,90000,90000,1
10259,33162,1,90000,90000,1
10263,33176,1,90000,90000,1
10265,33182,1,90000,90000,1
10267,33193,1,90000,90000,1
10303,33302,1,90000,90000,1
10310,33329,1,90000,90000,1
10331,33405,1,90000,90000,1
10338,33432,1,90000,90000,1
10346,33459,1,90000,90000,1
10366,33513,1,90000,90000,1
10371,33528,1,90000,90000,1
10380,33554,1,90000,90000,1
10395,33598,1,90000,90000,1
10405,33632,1,90000,90000,1
10419,33664,1,90000,90000,1
10424,33684,1,90000,90000,1
10434,33706,1,90000,90000,1
10436,33716,1,90000,90000,1
10479,33847,1,90000,90000,1
10484,33862,1,90000,90000,1
10491,33883,1,90000,90000,1
10494,33892,1,90000,90000,1
10547,34061,1,90000,90000,1
10569,34118,1,90000,90000,1
10607,34225,1,90000,90000,1
10611,34232,1,90000,90000,1
10618,34255,1,90000,90000,1
10621,34261,1,90000,90000,1
10642,34333,1,90000,90000,1
10655,34379,1,90000,90000,1
10680,34457,1,90000,90000,1
10734,34603,1,90000,90000,1
10746,34638,1,90000,90000,1
10753,34656,1,90000,90000,1
10782,34742,1,90000,90000,1
10783,34747,1,90000,90000,1
10794,34778,1,90000,90000,1
10806,34815,1,90000,90000,1
10821,34861,1,90000,90000,1
10847,34945,1,90000,90000,1
10872,35015,1,90000,90000,1
10889,35069,1,90000,90000,1
10899,35095,1,90000,90000,1
10910,35128,1,90000,90000,1
10935,35200,1,90000,90000,1
10947,35237,1,90000,90000,1
10955,35265,1,90000,90000,1
10959,35279,1,90000,90000,1
10990,35372,1,90000,90000,1
11017,35464,1,90000,90000,1
11021,35474,1,90000,90000,1
11027,35499,1,90000,90000,1
