transactions_id,sessions_id,payment_method_id,total_amount,transactions_timestamps,status,voucher_id
3056,31126,2,840000,2020-11-17 22:28:47 UTC,completed,2
9196,90874,2,720000,2021-10-24 12:37:55 UTC,completed,2
3946,42449,2,1700000,2021-01-10 07:20:57 UTC,completed,2
4382,46195,2,260000,2021-02-02 03:28:11 UTC,completed,2
14497,143742,2,270000,2022-05-21 07:15:15 UTC,completed,2
8036,78786,2,1410000,2021-08-31 20:33:42 UTC,completed,2
14527,143934,2,385000,2022-05-22 01:21:16 UTC,completed,2
6486,63890,3,480000,2021-05-18 20:12:45 UTC,completed,2
5015,51448,3,1865000,2021-03-01 20:30:19 UTC,completed,2
1162,11995,3,1310000,2020-06-25 18:08:58 UTC,completed,2
8342,81963,3,4115000,2021-09-23 19:08:42 UTC,completed,2
18748,185537,3,40000,2022-12-14 19:25:16 UTC,completed,2
8516,83795,3,60000,2021-10-03 10:11:49 UTC,completed,2
18913,187485,3,3270000,2022-12-20 13:45:55 UTC,completed,2
9468,94004,3,2075000,2021-11-03 09:37:57 UTC,completed,2
15021,147624,3,175000,2022-06-14 02:33:44 UTC,completed,2
11125,111650,3,3545000,2021-12-21 14:45:06 UTC,completed,2
10460,104458,3,25000,2021-12-02 05:17:32 UTC,completed,2
9994,99669,3,505000,2021-11-18 22:48:15 UTC,completed,2
11442,114939,3,3150000,2021-12-31 15:10:35 UTC,completed,2
16479,158298,3,2690000,2022-09-12 19:04:41 UTC,completed,2
6669,65515,4,95000,2021-05-30 09:38:48 UTC,completed,2
17588,170935,4,500000,2022-11-02 08:58:08 UTC,completed,2
15262,149463,4,1320000,2022-06-25 23:58:34 UTC,completed,2
13604,137077,4,1160000,2022-04-10 08:20:20 UTC,completed,2
8375,82315,4,2290000,2021-09-25 20:20:58 UTC,completed,2
7672,74921,4,2055000,2021-08-02 06:26:51 UTC,completed,2
9029,89251,4,1500000,2021-10-19 13:57:01 UTC,completed,2
9113,90035,4,1500000,2021-10-22 07:14:26 UTC,completed,2
3594,38521,4,60000,2020-12-20 12:55:05 UTC,completed,2
10829,108628,4,2225000,2021-12-12 21:28:07 UTC,completed,2
11895,119784,4,570000,2022-01-22 14:40:21 UTC,completed,2
14561,144280,4,1080000,2022-05-23 21:55:13 UTC,completed,2
18439,181771,4,3000000,2022-12-03 19:27:24 UTC,completed,2
13106,132271,4,395000,2022-03-17 06:02:55 UTC,completed,2
7524,73505,4,75000,2021-07-23 21:39:08 UTC,completed,2
3411,35773,5,960000,2020-12-09 03:44:38 UTC,completed,2
16851,161395,5,1300000,2022-10-03 19:39:22 UTC,completed,2
8338,81931,5,1725000,2021-09-23 09:27:15 UTC,completed,2
16448,158087,5,1200000,2022-09-11 08:55:02 UTC,completed,2
9642,95800,5,2170000,2021-11-07 15:01:27 UTC,completed,2
8053,78999,5,1240000,2021-09-03 04:37:12 UTC,completed,2
15315,149893,5,1090000,2022-06-27 18:54:15 UTC,completed,2
4410,46375,5,1335000,2021-02-03 07:07:35 UTC,completed,2
10608,106249,5,55000,2021-12-06 12:30:39 UTC,completed,2
5904,58744,5,470000,2021-04-13 13:13:33 UTC,completed,2
13883,139068,5,75000,2022-04-21 20:24:48 UTC,completed,2
13453,135844,6,2250000,2022-04-03 03:27:22 UTC,completed,2
14297,142175,6,3210000,2022-05-10 21:12:36 UTC,completed,2
2217,20336,6,735000,2020-09-20 13:41:05 UTC,completed,2
5949,59226,6,500000,2021-04-17 13:25:49 UTC,completed,2
13941,139507,6,1310000,2022-04-24 11:48:46 UTC,completed,2
3148,32421,6,1800000,2020-11-23 18:16:30 UTC,completed,2
7652,74708,6,2600000,2021-08-01 09:06:44 UTC,completed,2
10647,106649,6,2855000,2021-12-07 20:35:15 UTC,completed,2
6223,61708,6,700000,2021-05-03 03:45:39 UTC,completed,2
8586,84368,6,1680000,2021-10-04 19:44:09 UTC,completed,2
16154,156051,6,1975000,2022-08-22 07:04:32 UTC,completed,2
3822,41397,1,500000,2021-01-03 10:30:51 UTC,completed,2
3743,40675,1,1510000,2020-12-29 17:43:50 UTC,completed,2
16080,155504,1,70000,2022-08-18 12:53:44 UTC,completed,2
14942,147126,1,230000,2022-06-11 16:35:31 UTC,completed,2
15672,152557,1,280000,2022-07-21 04:28:13 UTC,completed,2
10270,102371,1,55000,2021-11-26 13:28:32 UTC,completed,2
14132,141069,1,140000,2022-05-04 05:30:38 UTC,completed,2
1581,15282,2,1275000,2020-08-01 05:27:13 UTC,completed,2
7388,71904,2,1200000,2021-07-11 11:12:59 UTC,completed,2
13305,134265,2,410000,2022-03-26 09:44:21 UTC,completed,2
19080,189739,2,35000,2022-12-27 02:44:35 UTC,completed,2
1434,14102,3,1330000,2020-07-18 22:03:13 UTC,completed,2
14677,145079,3,1095000,2022-05-29 11:33:17 UTC,completed,2
8017,78571,3,220000,2021-08-29 17:32:00 UTC,completed,2
17593,170991,3,475000,2022-11-02 16:59:37 UTC,completed,2
16989,163188,3,3620000,2022-10-09 11:11:06 UTC,completed,2
10169,101433,3,1080000,2021-11-23 02:36:45 UTC,completed,2
9812,97436,3,2050000,2021-11-13 03:32:08 UTC,completed,2
13766,138200,3,3500000,2022-04-17 06:55:20 UTC,completed,2
9967,99351,3,2465000,2021-11-17 20:39:36 UTC,completed,2
559,6691,3,1515000,2020-04-22 06:53:27 UTC,completed,2
17974,175789,4,565000,2022-11-16 06:14:53 UTC,completed,2
18678,184904,4,585000,2022-12-12 08:24:35 UTC,completed,2
14193,141473,4,200000,2022-05-07 04:39:05 UTC,completed,2
17188,165734,4,1320000,2022-10-16 18:10:09 UTC,completed,2
13608,137117,4,135000,2022-04-10 10:53:49 UTC,completed,2
15794,153509,4,1700000,2022-07-30 11:10:00 UTC,completed,2
18817,186454,4,270000,2022-12-18 01:53:10 UTC,completed,2
11776,118536,4,35000,2022-01-16 10:49:33 UTC,completed,2
11724,117975,5,2400000,2022-01-14 07:14:25 UTC,completed,2
13282,134015,5,2900000,2022-03-25 06:26:05 UTC,completed,2
13275,133958,5,190000,2022-03-24 22:38:24 UTC,completed,2
3545,37897,5,40000,2020-12-18 19:27:56 UTC,completed,2
18224,178925,5,135000,2022-11-25 17:54:09 UTC,completed,2
4379,46164,5,60000,2021-02-01 21:12:44 UTC,completed,2
18901,187389,5,70000,2022-12-20 05:26:28 UTC,completed,2
17409,168654,5,1200000,2022-10-26 06:08:39 UTC,completed,2
5995,59660,5,2800000,2021-04-19 11:46:47 UTC,completed,2
7682,75026,5,35000,2021-08-03 10:26:19 UTC,completed,2
622,7141,5,1955000,2020-04-28 06:53:21 UTC,completed,2
1328,13246,5,2765000,2020-07-09 06:35:27 UTC,completed,2
7155,69669,5,1655000,2021-06-26 09:11:15 UTC,completed,2
9525,94611,6,330000,2021-11-05 13:01:02 UTC,completed,2
5676,56837,6,1650000,2021-04-01 20:01:15 UTC,completed,2
2832,27929,6,1500000,2020-11-02 20:26:08 UTC,completed,2
3712,40305,6,1500000,2020-12-27 17:49:12 UTC,completed,2
11529,115938,6,390000,2022-01-04 16:44:06 UTC,completed,2
5295,53670,6,880000,2021-03-14 11:42:54 UTC,completed,2
17544,170527,6,1680000,2022-10-31 13:50:57 UTC,completed,2
6296,62287,6,1360000,2021-05-07 23:05:19 UTC,completed,2
7262,70574,6,2480000,2021-07-01 13:25:46 UTC,completed,2
10840,108712,6,495000,2021-12-13 04:54:56 UTC,completed,2
2726,26667,6,2500000,2020-10-27 18:11:59 UTC,completed,2
10836,108680,6,2905000,2021-12-13 01:01:59 UTC,completed,2
5775,57666,6,270000,2021-04-06 12:58:20 UTC,completed,2
18264,179416,6,910000,2022-11-26 16:43:10 UTC,completed,2
16112,155782,6,525000,2022-08-20 17:51:57 UTC,completed,2
13256,133750,6,2925000,2022-03-23 13:05:27 UTC,completed,2
1681,16053,6,300000,2020-08-09 08:10:56 UTC,completed,2
18879,187175,6,1590000,2022-12-19 06:51:41 UTC,completed,2
10858,108855,6,310000,2021-12-13 16:24:42 UTC,completed,2
5763,57561,1,1300000,2021-04-05 18:45:12 UTC,completed,2
3598,38611,1,60000,2020-12-20 15:20:27 UTC,completed,2
9257,91582,1,60000,2021-10-26 13:39:41 UTC,completed,2
10743,107653,1,60000,2021-12-11 11:27:20 UTC,completed,2
14998,147510,1,720000,2022-06-13 04:14:45 UTC,completed,2
10899,109372,1,1870000,2021-12-15 12:21:44 UTC,completed,2
6662,65448,1,280000,2021-05-30 03:21:13 UTC,completed,2
13485,136072,2,1075000,2022-04-03 15:34:23 UTC,completed,2
6609,65022,2,1020000,2021-05-26 20:27:10 UTC,completed,2
16483,158315,2,1775000,2022-09-12 22:51:09 UTC,completed,2
13850,138873,2,35000,2022-04-20 12:43:19 UTC,completed,2
362,4558,2,1965000,2020-03-23 05:29:51 UTC,completed,2
19157,190780,3,2560000,2022-12-31 11:39:41 UTC,completed,2
14757,145731,3,1450000,2022-06-03 18:20:19 UTC,completed,2
17312,167276,3,220000,2022-10-22 11:20:10 UTC,completed,2
15869,153985,3,1350000,2022-08-04 05:15:54 UTC,completed,2
7954,77852,3,1775000,2021-08-24 21:55:17 UTC,completed,2
18909,187458,3,580000,2022-12-20 10:24:35 UTC,completed,2
10508,105062,3,590000,2021-12-04 09:51:21 UTC,completed,2
9054,89440,4,1120000,2021-10-20 05:39:06 UTC,completed,2
18823,186556,4,160000,2022-12-18 07:27:45 UTC,completed,2
13950,139633,4,2090000,2022-04-24 18:12:45 UTC,completed,2
2688,26207,4,95000,2020-10-25 13:17:40 UTC,completed,2
5172,52792,4,1490000,2021-03-09 17:15:45 UTC,completed,2
10578,105892,4,50000,2021-12-05 15:14:53 UTC,completed,2
14855,146464,4,135000,2022-06-07 04:47:48 UTC,completed,2
7645,74647,4,390000,2021-07-31 23:59:43 UTC,completed,2
12553,126596,4,270000,2022-02-20 13:58:35 UTC,completed,2
3255,33861,4,1400000,2020-11-30 08:13:05 UTC,completed,2
6528,64299,4,440000,2021-05-22 08:39:18 UTC,completed,2
3186,32869,5,95000,2020-11-26 07:54:36 UTC,completed,2
1857,17468,5,1300000,2020-08-23 23:31:01 UTC,completed,2
13630,137232,5,2600000,2022-04-10 16:38:58 UTC,completed,2
12611,127157,5,1160000,2022-02-22 20:44:15 UTC,completed,2
2980,29906,5,1275000,2020-11-12 17:55:16 UTC,completed,2
18743,185492,5,175000,2022-12-14 14:57:17 UTC,completed,2
4114,43947,5,2265000,2021-01-19 04:18:01 UTC,completed,2
12341,124486,5,2745000,2022-02-12 16:40:28 UTC,completed,2
18129,177841,5,1155000,2022-11-21 07:12:29 UTC,completed,2
10780,108075,5,1240000,2021-12-12 07:28:07 UTC,completed,2
5720,57198,5,65000,2021-04-04 05:29:13 UTC,completed,2
16404,157774,6,2580000,2022-09-08 03:57:24 UTC,completed,2
6193,61442,6,840000,2021-05-02 02:48:52 UTC,completed,2
15408,150671,6,50000,2022-07-03 18:42:21 UTC,completed,2
4470,46779,6,1500000,2021-02-06 02:57:44 UTC,completed,2
12691,127946,6,1500000,2022-02-26 13:22:06 UTC,completed,2
8796,86651,6,400000,2021-10-11 15:19:14 UTC,completed,2
9286,91798,6,1040000,2021-10-27 08:48:13 UTC,completed,2
6591,64885,6,1050000,2021-05-25 21:03:13 UTC,completed,2
9549,94878,6,15000,2021-11-06 07:57:09 UTC,completed,2
13557,136688,6,1220000,2022-04-07 20:57:14 UTC,completed,2
6289,62250,6,900000,2021-05-07 16:20:12 UTC,completed,2
3290,34275,6,1870000,2020-12-03 05:31:50 UTC,completed,2
4101,43844,6,835000,2021-01-18 07:07:15 UTC,completed,2
9130,90179,6,1005000,2021-10-22 20:39:52 UTC,completed,2
7017,68629,6,2060000,2021-06-19 13:47:48 UTC,completed,2
10967,110044,6,2550000,2021-12-18 07:12:52 UTC,completed,2
16806,160772,1,500000,2022-10-02 09:36:43 UTC,completed,2
4658,48350,1,180000,2021-02-13 19:51:51 UTC,completed,2
15998,154921,1,50000,2022-08-13 07:39:50 UTC,completed,2
299,3853,1,1180000,2020-03-12 18:11:22 UTC,completed,2
9030,89254,1,15000,2021-10-19 14:42:04 UTC,completed,2
2543,24166,1,35000,2020-10-15 06:09:56 UTC,completed,2
11848,119312,1,35000,2022-01-20 06:56:02 UTC,completed,2
224,2950,1,1560000,2020-02-25 17:25:21 UTC,completed,2
2534,24027,1,2125000,2020-10-14 08:40:27 UTC,completed,2
10299,102599,1,855000,2021-11-27 07:04:07 UTC,completed,2
16018,155066,1,300000,2022-08-14 07:32:23 UTC,completed,2
2095,19296,1,75000,2020-09-12 02:33:07 UTC,completed,2
14565,144301,2,1120000,2022-05-24 04:36:42 UTC,completed,2
8833,87083,2,2250000,2021-10-13 03:15:36 UTC,completed,2
14173,141391,2,3060000,2022-05-06 17:04:48 UTC,completed,2
14845,146351,2,200000,2022-06-06 12:00:33 UTC,completed,2
9473,94049,2,1320000,2021-11-03 13:05:28 UTC,completed,2
2470,23030,2,860000,2020-10-10 04:32:22 UTC,completed,2
10389,103711,2,1500000,2021-11-28 23:38:39 UTC,completed,2
9563,95036,2,1200000,2021-11-06 12:32:17 UTC,completed,2
8921,87945,2,1700000,2021-10-16 09:50:57 UTC,completed,2
14414,143153,2,1625000,2022-05-16 12:30:13 UTC,completed,2
3075,31420,2,2275000,2020-11-19 14:49:13 UTC,completed,2
16518,158529,2,600000,2022-09-15 06:12:03 UTC,completed,2
14331,142509,2,1100000,2022-05-13 06:53:42 UTC,completed,2
13907,139228,3,435000,2022-04-23 06:32:55 UTC,completed,2
16310,157122,3,1000000,2022-09-02 23:43:38 UTC,completed,2
2989,30091,3,1255000,2020-11-13 16:47:42 UTC,completed,2
14362,142733,3,60000,2022-05-14 12:52:53 UTC,completed,2
3615,38941,3,995000,2020-12-21 20:50:28 UTC,completed,2
18374,180829,3,55000,2022-11-30 06:05:55 UTC,completed,2
18425,181583,3,2475000,2022-12-03 10:31:47 UTC,completed,2
9260,91604,4,1450000,2021-10-26 16:28:10 UTC,completed,2
16784,160486,4,60000,2022-10-01 16:13:36 UTC,completed,2
7716,75496,4,1265000,2021-08-07 09:04:31 UTC,completed,2
8683,85347,4,390000,2021-10-08 05:35:53 UTC,completed,2
7693,75197,4,1680000,2021-08-04 19:36:52 UTC,completed,2
296,3808,4,1700000,2020-03-11 20:51:40 UTC,completed,2
18182,178454,4,600000,2022-11-23 21:11:04 UTC,completed,2
3987,42778,4,1880000,2021-01-11 21:53:06 UTC,completed,2
2413,22260,4,450000,2020-10-04 23:33:10 UTC,completed,2
8125,79744,4,300000,2021-09-07 07:55:57 UTC,completed,2
17045,164018,4,790000,2022-10-11 20:32:35 UTC,completed,2
11818,119041,5,1620000,2022-01-18 18:39:36 UTC,completed,2
13283,134033,5,2590000,2022-03-25 07:43:38 UTC,completed,2
15508,151450,5,1715000,2022-07-10 18:08:42 UTC,completed,2
6618,65086,5,1170000,2021-05-27 12:05:34 UTC,completed,2
10238,102118,5,1020000,2021-11-25 15:49:04 UTC,completed,2
15384,150475,5,1500000,2022-07-02 20:28:22 UTC,completed,2
535,6440,5,110000,2020-04-19 06:24:12 UTC,completed,2
2827,27913,5,2125000,2020-11-02 18:51:16 UTC,completed,2
4471,46794,5,130000,2021-02-06 05:07:45 UTC,completed,2
15632,152260,5,1825000,2022-07-18 06:30:31 UTC,completed,2
9959,99254,5,385000,2021-11-17 14:22:16 UTC,completed,2
12478,125876,6,640000,2022-02-18 07:06:09 UTC,completed,2
9750,96773,6,1685000,2021-11-10 19:44:58 UTC,completed,2
12218,123105,6,3775000,2022-02-06 10:52:40 UTC,completed,2
13839,138770,6,660000,2022-04-19 19:12:41 UTC,completed,2
14892,146689,6,350000,2022-06-08 22:33:01 UTC,completed,2
14034,140301,6,1395000,2022-04-29 08:09:42 UTC,completed,2
878,9530,6,1000000,2020-05-28 22:09:16 UTC,completed,2
5181,52872,6,520000,2021-03-10 08:17:09 UTC,completed,2
15944,154522,6,3100000,2022-08-08 07:15:45 UTC,completed,2
1201,12323,6,60000,2020-06-28 12:56:47 UTC,completed,2
18304,180055,6,1200000,2022-11-27 15:14:16 UTC,completed,2
11561,116137,6,2000000,2022-01-05 18:11:37 UTC,completed,2
16771,160322,6,100000,2022-10-01 09:56:16 UTC,completed,2
8033,78770,6,825000,2021-08-31 18:55:33 UTC,completed,2
2174,19970,6,3865000,2020-09-18 03:49:13 UTC,completed,2
10850,108793,6,2925000,2021-12-13 11:19:57 UTC,completed,2
13651,137429,6,300000,2022-04-12 01:42:15 UTC,completed,2
18001,176097,6,1910000,2022-11-17 15:31:51 UTC,completed,2
17699,172349,1,255000,2022-11-06 09:47:08 UTC,completed,2
7073,69040,1,500000,2021-06-20 23:24:16 UTC,completed,2
14551,144185,1,200000,2022-05-23 02:24:33 UTC,completed,2
17999,176062,1,40000,2022-11-17 12:07:19 UTC,completed,2
15854,153910,1,155000,2022-08-03 06:13:43 UTC,completed,2
10386,103688,1,400000,2021-11-28 22:16:49 UTC,completed,2
13858,138919,1,400000,2022-04-20 19:30:28 UTC,completed,2
9474,94077,1,165000,2021-11-03 16:41:56 UTC,completed,2
16879,161834,1,310000,2022-10-05 07:41:13 UTC,completed,2
17217,166124,2,1600000,2022-10-18 06:58:34 UTC,completed,2
3729,40510,2,1535000,2020-12-28 16:36:08 UTC,completed,2
8130,79817,2,95000,2021-09-07 21:57:52 UTC,completed,2
15006,147554,2,2430000,2022-06-13 12:33:37 UTC,completed,2
8449,83044,2,1470000,2021-10-01 05:21:02 UTC,completed,2
8137,79889,2,1075000,2021-09-08 15:17:27 UTC,completed,2
2012,18645,2,1000000,2020-09-05 15:58:46 UTC,completed,2
11733,118065,2,285000,2022-01-14 19:24:51 UTC,completed,2
14914,146875,2,700000,2022-06-10 17:48:41 UTC,completed,2
11244,112917,2,70000,2021-12-25 15:43:38 UTC,completed,2
6025,59963,2,1350000,2021-04-21 20:30:32 UTC,completed,2
3867,41733,2,2000000,2021-01-05 05:47:20 UTC,completed,2
17902,174831,2,175000,2022-11-13 11:30:29 UTC,completed,2
13642,137346,2,3320000,2022-04-11 07:11:19 UTC,completed,2
12984,131055,2,780000,2022-03-12 10:45:45 UTC,completed,2
6947,68047,2,1900000,2021-06-15 05:54:11 UTC,completed,2
11930,120098,3,160000,2022-01-23 14:03:34 UTC,completed,2
3930,42279,3,1130000,2021-01-09 09:32:38 UTC,completed,2
5190,52937,3,2025000,2021-03-10 19:57:44 UTC,completed,2
1662,15893,3,1000000,2020-08-07 19:59:45 UTC,completed,2
7113,69359,3,3335000,2021-06-23 22:51:17 UTC,completed,2
14840,146331,3,100000,2022-06-06 06:55:12 UTC,completed,2
5986,59563,3,1700000,2021-04-18 19:17:48 UTC,completed,2
10808,108412,3,770000,2021-12-12 14:16:13 UTC,completed,2
15010,147575,3,1675000,2022-06-13 17:36:19 UTC,completed,2
7775,76193,4,960000,2021-08-12 12:29:56 UTC,completed,2
18069,176896,4,500000,2022-11-19 17:29:57 UTC,completed,2
14018,140223,4,2450000,2022-04-28 19:35:16 UTC,completed,2
14359,142692,4,2140000,2022-05-14 10:10:17 UTC,completed,2
14133,141086,4,1510000,2022-05-04 07:41:32 UTC,completed,2
9457,93910,4,100000,2021-11-03 00:31:30 UTC,completed,2
15146,148603,4,600000,2022-06-19 17:30:12 UTC,completed,2
17096,164693,4,150000,2022-10-14 13:27:06 UTC,completed,2
1302,13069,5,500000,2020-07-06 10:22:47 UTC,completed,2
15852,153898,5,1300000,2022-08-03 05:14:18 UTC,completed,2
15186,148844,5,50000,2022-06-21 12:10:07 UTC,completed,2
15786,153406,5,2340000,2022-07-29 04:55:02 UTC,completed,2
16589,159059,5,1700000,2022-09-19 07:16:10 UTC,completed,2
4418,46414,5,1250000,2021-02-03 13:04:00 UTC,completed,2
9448,93744,5,300000,2021-11-02 06:32:22 UTC,completed,2
12443,125523,5,2155000,2022-02-16 13:31:18 UTC,completed,2
17660,171838,6,2400000,2022-11-05 11:49:17 UTC,completed,2
14603,144550,6,1535000,2022-05-26 06:09:08 UTC,completed,2
10164,101413,6,2825000,2021-11-22 23:48:05 UTC,completed,2
16458,158140,6,350000,2022-09-11 12:22:00 UTC,completed,2
18151,178066,6,30000,2022-11-22 04:54:57 UTC,completed,2
7915,77545,6,1320000,2021-08-22 10:06:32 UTC,completed,2
15192,148917,6,2525000,2022-06-21 21:55:20 UTC,completed,2
3230,33477,6,1500000,2020-11-29 03:35:14 UTC,completed,2
18588,183708,6,945000,2022-12-09 18:20:01 UTC,completed,2
13474,135986,6,495000,2022-04-03 12:19:20 UTC,completed,2
4549,47502,6,740000,2021-02-08 18:37:29 UTC,completed,2
2557,24422,6,2775000,2020-10-17 04:44:58 UTC,completed,2
1622,15640,6,2700000,2020-08-04 08:19:23 UTC,completed,2
3030,30717,6,300000,2020-11-15 16:49:12 UTC,completed,2
8706,85658,6,2550000,2021-10-09 09:40:25 UTC,completed,2
18229,178976,1,160000,2022-11-25 20:08:49 UTC,completed,2
18641,184379,1,60000,2022-12-11 10:24:12 UTC,completed,2
16419,157919,1,2630000,2022-09-10 03:19:25 UTC,completed,2
3588,38461,1,80000,2020-12-20 11:11:11 UTC,completed,2
15140,148549,1,15000,2022-06-19 14:29:44 UTC,completed,2
1237,12569,1,2180000,2020-07-01 13:44:26 UTC,completed,2
3343,34938,1,440000,2020-12-06 04:21:35 UTC,completed,2
2622,25316,2,1825000,2020-10-20 19:15:37 UTC,completed,2
10192,101732,3,2400000,2021-11-24 06:43:20 UTC,completed,2
13287,134078,3,1770000,2022-03-25 15:09:59 UTC,completed,2
455,5589,3,1930000,2020-04-08 12:25:14 UTC,completed,2
10088,100699,3,2420000,2021-11-21 09:30:51 UTC,completed,2
10225,101989,3,1320000,2021-11-25 05:06:46 UTC,completed,2
8841,87249,3,360000,2021-10-13 18:29:55 UTC,completed,2
2150,19775,3,3080000,2020-09-15 19:06:10 UTC,completed,2
15661,152488,3,2930000,2022-07-20 14:28:24 UTC,completed,2
2830,27923,3,700000,2020-11-02 19:59:39 UTC,completed,2
9049,89373,3,2075000,2021-10-19 22:19:22 UTC,completed,2
14367,142791,3,1200000,2022-05-14 17:26:28 UTC,completed,2
18265,179431,3,2500000,2022-11-26 17:19:31 UTC,completed,2
8862,87450,3,1550000,2021-10-14 12:24:22 UTC,completed,2
14959,147196,3,525000,2022-06-12 03:16:03 UTC,completed,2
10945,109847,3,300000,2021-12-17 12:04:52 UTC,completed,2
11657,117152,4,540000,2022-01-09 18:55:28 UTC,completed,2
10814,108449,4,635000,2021-12-12 15:15:00 UTC,completed,2
16976,162978,4,90000,2022-10-09 01:29:27 UTC,completed,2
2581,24721,4,175000,2020-10-18 07:15:33 UTC,completed,2
10859,108856,4,740000,2021-12-13 16:27:49 UTC,completed,2
14891,146687,4,100000,2022-06-08 22:27:36 UTC,completed,2
16838,161299,4,1710000,2022-10-03 08:39:41 UTC,completed,2
10065,100427,4,750000,2021-11-20 20:18:10 UTC,completed,2
2752,26956,4,430000,2020-10-29 11:40:47 UTC,completed,2
8713,85785,4,120000,2021-10-09 14:30:18 UTC,completed,2
14271,141995,4,1250000,2022-05-09 06:44:15 UTC,completed,2
9390,93066,5,350000,2021-10-31 09:25:32 UTC,completed,2
8765,86284,5,30000,2021-10-10 14:54:23 UTC,completed,2
12685,127918,5,360000,2022-02-26 12:00:51 UTC,completed,2
2592,24888,5,1170000,2020-10-18 14:04:32 UTC,completed,2
11702,117751,5,60000,2022-01-13 04:47:59 UTC,completed,2
16796,160607,5,3600000,2022-10-02 00:33:46 UTC,completed,2
18921,187597,5,90000,2022-12-20 22:14:09 UTC,completed,2
13209,133321,5,35000,2022-03-20 20:10:22 UTC,completed,2
4285,45406,5,1400000,2021-01-28 18:56:30 UTC,completed,2
19042,189228,5,1400000,2022-12-25 15:09:58 UTC,completed,2
8122,79688,5,55000,2021-09-06 20:44:36 UTC,completed,2
15425,150765,5,1100000,2022-07-04 18:10:12 UTC,completed,2
7940,77753,5,75000,2021-08-23 18:29:25 UTC,completed,2
4537,47395,6,2805000,2021-02-07 23:20:27 UTC,completed,2
18702,185146,6,330000,2022-12-13 06:51:23 UTC,completed,2
17533,170449,6,2335000,2022-10-31 05:15:55 UTC,completed,2
12706,128103,6,500000,2022-02-27 02:21:25 UTC,completed,2
3543,37865,6,2300000,2020-12-18 15:55:03 UTC,completed,2
12635,127424,6,1915000,2022-02-24 05:31:21 UTC,completed,2
17914,174971,6,155000,2022-11-13 14:21:34 UTC,completed,2
8802,86697,6,2970000,2021-10-11 18:58:40 UTC,completed,2
12101,121782,6,2820000,2022-01-31 03:08:27 UTC,completed,2
11417,114689,6,1955000,2021-12-30 15:02:23 UTC,completed,2
11000,110442,6,3820000,2021-12-18 23:47:34 UTC,completed,2
5486,55343,6,1900000,2021-03-23 18:37:28 UTC,completed,2
3879,41804,1,1300000,2021-01-05 18:43:33 UTC,completed,2
18703,185154,1,40000,2022-12-13 07:06:39 UTC,completed,2
8051,78989,1,100000,2021-09-03 02:04:42 UTC,completed,2
11508,115645,1,100000,2022-01-02 21:50:01 UTC,completed,2
13574,136784,1,100000,2022-04-08 19:38:58 UTC,completed,2
12001,120696,1,1100000,2022-01-26 16:22:25 UTC,completed,2
14050,140424,1,385000,2022-04-30 08:31:58 UTC,completed,2
6082,60458,1,235000,2021-04-25 06:45:31 UTC,completed,2
262,3378,2,1280000,2020-03-05 04:21:40 UTC,completed,2
12900,130225,2,1225000,2022-03-07 11:21:24 UTC,completed,2
8823,86957,2,1350000,2021-10-12 16:52:03 UTC,completed,2
16102,155632,2,2000000,2022-08-19 23:56:07 UTC,completed,2
15611,152076,2,720000,2022-07-17 05:34:59 UTC,completed,2
6712,65916,2,3940000,2021-06-01 23:46:47 UTC,completed,2
9624,95655,2,1410000,2021-11-07 12:14:28 UTC,completed,2
746,8470,3,1365000,2020-05-15 09:15:31 UTC,completed,2
13720,137859,3,1630000,2022-04-15 04:25:06 UTC,completed,2
18583,183619,3,840000,2022-12-09 08:17:53 UTC,completed,2
17932,175273,3,90000,2022-11-14 00:38:10 UTC,completed,2
905,9737,3,2650000,2020-05-31 14:13:04 UTC,completed,2
10530,105304,3,15000,2021-12-04 18:19:19 UTC,completed,2
1460,14324,3,395000,2020-07-20 12:27:59 UTC,completed,2
10660,106794,3,2955000,2021-12-08 11:24:34 UTC,completed,2
11845,119287,4,2560000,2022-01-20 03:49:10 UTC,completed,2
8824,86958,4,800000,2021-10-12 16:54:36 UTC,completed,2
3204,33131,4,1780000,2020-11-27 19:35:15 UTC,completed,2
5924,58995,4,350000,2021-04-15 17:59:57 UTC,completed,2
8099,79427,4,1630000,2021-09-05 12:10:33 UTC,completed,2
10800,108311,4,2470000,2021-12-12 12:41:26 UTC,completed,2
10030,100017,4,645000,2021-11-20 04:48:33 UTC,completed,2
17070,164385,4,410000,2022-10-13 09:30:28 UTC,completed,2
18620,184057,4,35000,2022-12-10 16:52:30 UTC,completed,2
9323,92227,4,120000,2021-10-28 20:12:24 UTC,completed,2
15706,152823,4,120000,2022-07-23 14:55:28 UTC,completed,2
5025,51519,5,350000,2021-03-02 13:29:27 UTC,completed,2
13726,137893,5,435000,2022-04-15 11:55:26 UTC,completed,2
2758,27047,5,360000,2020-10-29 21:50:15 UTC,completed,2
1124,11648,5,135000,2020-06-21 12:16:21 UTC,completed,2
6142,61058,5,1190000,2021-04-28 20:47:16 UTC,completed,2
2584,24758,5,1275000,2020-10-18 09:00:53 UTC,completed,2
8207,80643,5,15000,2021-09-13 17:17:18 UTC,completed,2
15418,150734,5,100000,2022-07-04 11:54:10 UTC,completed,2
13442,135738,5,130000,2022-04-02 12:30:27 UTC,completed,2
18761,185775,5,225000,2022-12-15 17:34:35 UTC,completed,2
